ID_frame,TimeStamp,MAC,AP,RSSI,Vendor
"20556,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20557,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20558,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20559,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20560,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20561,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20562,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20563,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20564,""2016-03-14 15:55:03"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20565,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20566,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20567,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20568,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20569,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20570,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20571,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20572,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20573,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20574,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20575,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20576,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20577,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20578,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20579,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20580,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20581,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20582,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20583,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20584,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20585,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20586,""2016-03-14 15:55:04"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20587,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20588,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20589,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20590,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20591,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20592,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20593,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20594,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20595,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20596,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20597,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20598,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20599,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20600,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20601,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20602,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20603,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20604,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20605,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20606,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20607,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20608,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20609,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20610,""2016-03-14 15:55:05"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20611,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20612,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20613,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20614,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20615,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20616,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20617,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20618,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20619,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20620,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20621,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20622,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20623,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20624,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20625,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20626,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20627,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20628,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20629,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20630,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20631,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20632,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20633,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20634,""2016-03-14 15:55:06"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20635,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20636,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20637,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20638,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20639,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20640,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20641,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20642,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20643,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20644,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20645,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20646,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20647,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20648,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20649,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20650,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20651,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20652,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20653,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20654,""2016-03-14 15:55:07"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20655,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20656,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20657,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20658,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20659,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20660,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20661,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20662,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20663,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20664,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20665,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20666,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20667,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20668,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20669,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20670,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20671,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20672,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20673,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20674,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20675,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20676,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20677,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20678,""2016-03-14 15:55:08"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20679,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20680,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20681,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20682,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20683,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20684,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20685,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20686,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20687,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20688,""2016-03-14 15:55:09"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20689,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20690,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20691,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20692,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20693,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20694,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20695,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20696,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20697,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20698,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20699,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20700,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20701,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20702,""2016-03-14 15:55:10"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20703,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20704,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20705,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20706,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20707,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20708,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20709,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20710,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20711,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20712,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20713,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20714,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20715,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20716,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20717,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20718,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20719,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20720,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20721,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20722,""2016-03-14 15:55:11"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20723,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20724,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20725,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20726,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20727,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20728,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20729,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20730,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20731,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20732,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20733,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20734,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20735,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20736,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20737,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20738,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20739,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20740,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20741,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20742,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20743,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20744,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20745,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20746,""2016-03-14 15:55:12"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20747,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20748,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20749,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20750,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20751,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20752,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20753,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20754,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20755,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20756,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20757,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20758,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20759,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20760,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20761,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20762,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20763,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20764,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20765,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20766,""2016-03-14 15:55:13"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20767,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20768,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20769,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20770,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20771,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20772,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20773,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20774,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20775,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20776,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20777,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20778,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20779,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20780,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20781,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20782,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20783,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20784,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20785,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20786,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20787,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20788,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20789,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20790,""2016-03-14 15:55:14"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20791,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20792,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20793,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20794,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20795,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20796,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20797,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20798,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20799,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
"20800,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,10,""Hewlett Packard"""
"20801,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:33,public,9,""Hewlett Packard"""
"20802,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:30,SIP-WPA2,9,""Hewlett Packard"""
"20803,""2016-03-14 15:55:15"",2C:44:FD:3C:AD:34,eduroam,8,""Hewlett Packard"""
